Company Name,Job Link,Job Title,Salary Range,Tags,Posted Before
Aurora Labs,https://web3.career/blockchain-bridge-engineer-auroraisnear/22475,Blockchain/Bridge Engineer,$70k - $190k,dev:blockchain:remote:solidity:solana,2mo
Aurora Labs,https://web3.career/blockchain-evm-engineer-auroraisnear/22474,Blockchain/EVM Engineer,$70k - $190k,dev:blockchain:remote:solidity:solana,2mo
Balancer Labs,https://web3.career/operations-partner-balancer-labs-1/22473,Operations Partner,$80k - $110k,operations:remote,2mo
CHIBI CLASH,https://web3.career/growth-marketing-lead-chibi-clash/22472,Growth Marketing Lead,$50k - $75k,marketing:non tech:lead:nft,2mo
Aldrin,https://web3.career/senior-react-native-mobile-developer-web3-remote-aldrin/22471,Senior React Native Mobile Developer Web3 (Remote),$65k - $180k,remote:dev:mobile:react native:javascript,2mo
Caiz Development GmbH,https://web3.career/chief-marketing-officer-caiz-development/22470,Chief Marketing Officer,$70k - $158k,executive:marketing:non tech:remote,2mo
Aldrin,https://web3.career/senior-react-native-mobile-developer-web3-remote-aldrin/22469,Senior React Native Mobile Developer Web3 (Remote),$65k - $180k,remote:dev:mobile:react native:javascript,2mo
PartyHat Capital,https://web3.career/smart-contract-engineer-partyhat-capital/22468,Smart Contract Engineer,$70k - $120k,dev:smart contract:web3js:ethereum:golang,2mo
Mnemonic,https://web3.career/senior-site-reliability-engineer-mnemonic/22462,Senior Site Reliability Engineer,$150k - $180k,dev:sys admin:senior:remote:devops,2mo
Nuri,https://web3.career/senior-software-engineer-react-native-nuri/22467,(Senior) Software Engineer - React Native,$65k - $200k,dev:react native:mobile:javascript:react,2mo
PolyCrypt,https://web3.career/core-developer-perun/22466,Core Developer,$50k - $200k,dev:java:rust:remote,2mo
Binance,https://web3.career/business-development-manager-nft-entertainment-fashion-binance/22465,Business Development Manager (NFT) - Entertainment & Fashion,$100k - $180k,sales:non tech:nft:remote,2mo
Crypto.com,https://web3.career/security-data-architect-uk-crypto-com/22464,Security Data Architect (UK),,architecture:security:nft:ruby,2mo
Nuri,https://web3.career/strategy-operations-associate-nuri/22463,Strategy & Operations Associate,$80k - $110k,operations:remote,2mo
Next Big Thing AG,https://web3.career/business-development-specialist-m-f-d-nextbigthing/22461,Business Development Specialist (m/f/d),$29k - $108k,sales:non tech:remote,2mo
IOTA Foundation,https://web3.career/software-engineer-identity-tokenization-and-sc-germany-remote-iota/22460,"Software Engineer - Identity, Tokenization and SC - Germany (Remote)",$50k - $150k,remote:dev:react:javascript:java,2mo
Tally Wallet,https://web3.career/head-of-growth-tally-wallet-tallywallet/22459,Head Of Growth - Tally Wallet,$70k - $158k,executive:marketing:non tech:remote,2mo
Aldrin,https://web3.career/senior-react-native-mobile-developer-web3-remote-aldrin/22458,Senior React Native Mobile Developer Web3 (Remote),$65k - $180k,remote:dev:mobile:react native:javascript,2mo
Set Labs,https://web3.career/product-designer-setlabs/22457,Product Designer,$80k - $150k,design:non tech:ethereum,2mo
Crypto.com,https://web3.career/associate-security-technical-pm-security-operations-engineering-crypto-com/22456,"Associate, Security Technical PM(Security Operations & Engineering)",,operations:security:nft,2mo
Xcellink Pte Ltd,https://web3.career/crypto-blockchain-developer-st-fnp211101-001-01-xcellinkpteltd/22455,Crypto/Blockchain Developer - ST-FNP211101 001/01,$65k - $160k,dev:blockchain:crypto:javascript:php,2mo
Lykke Business AG,https://web3.career/intern-part-time-remote-lykke-business/22454,"INTERN (part-time, remote)",$24k - $48k,remote:intern:entry level:part time,2mo
ROLLWAVE,https://web3.career/cto-rollwave/22453,CTO,$80k - $120k,executive:solana:cto,2mo
Fractional,https://web3.career/lead-brand-strategist-content-designer-digital-storyteller-content-us-remote-et-ftc/22451,"Lead Brand Strategist & Content Designer (Digital Storyteller, Content) - US Remote (ET)",$25k - $120k,remote:marketing:non tech:design:lead,2mo
Web3 Foundation,https://web3.career/technical-grants-lead-web3foundation/22450,Technical Grants Lead,$100k - $180k,lead:javascript:rust:remote,2mo
NFT.Kred,https://web3.career/senior-javascript-engineer-nft-kred/19390,Senior Javascript Engineer,$130k - $190k,dev:javascript:senior:remote:front end,2mo
Primary VC,https://web3.career/associate-primaryvc/22449,Associate,,,2mo
Caiz Development GmbH,https://web3.career/senior-frontend-developer-caiz-development/22448,Senior Frontend Developer,$70k - $190k,dev:front end:senior:remote:react,2mo
Crypto.com,https://web3.career/bilingual-recruiter-english-and-spanish-speaking-crypto-com/22447,Bilingual Recruiter (English and Spanish speaking),$40k - $70k,recruiter:non tech,2mo
Binance,https://web3.career/senior-treasury-analyst-binance/22446,Senior Treasury Analyst,$150k - $185k,analyst:senior,2mo
Sygnum Bank AG,https://web3.career/defi-engineer-sygnum/22445,DeFi Engineer,$80k - $160k,dev:defi:react:solidity:ethereum,2mo
Crypto.com,https://web3.career/manager-security-technical-project-management-security-operations-engineer-crypto-com/22444,"Manager, Security Technical Project Management (Security Operations & Engineer)",,dev:operations:security:nft,2mo
Nuri,https://web3.career/working-student-crm-manager-nuri/22443,Working Student CRM Manager,,crm:remote,2mo
Provoke Solutions,https://web3.career/blockchain-developer-provokesolutions/22442,Blockchain Developer,$52k - $160k,dev:blockchain:solidity:ethereum:javascript,2mo
Nuri,https://web3.career/working-student-content-social-media-nuri/22441,Working Student Content & Social Media,$35k - $110k,social media:non tech:remote,2mo
